threads,image,transform,input_path,output_path,status,task_time_seconds
6,img_07_greenland_grid_velo,desenfoque_color,/tmp/img_analyzer_qt5_jhfzoofc/input/img_07_greenland_grid_velo.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_07_greenland_grid_velo_dc.bmp,ok,0.005075
6,img_08_lena,inversion_vertical_grises,/tmp/img_analyzer_qt5_jhfzoofc/input/img_08_lena.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_08_lena_vg.bmp,ok,0.000492
6,img_08_lena,inversion_vertical_color,/tmp/img_analyzer_qt5_jhfzoofc/input/img_08_lena.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_08_lena_vc.bmp,ok,0.000456
6,img_08_lena,inversion_horizontal_grises,/tmp/img_analyzer_qt5_jhfzoofc/input/img_08_lena.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_08_lena_hg.bmp,ok,0.000333
6,img_08_lena,inversion_horizontal_color,/tmp/img_analyzer_qt5_jhfzoofc/input/img_08_lena.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_08_lena_hc.bmp,ok,0.000352
6,img_08_lena,desenfoque_grises,/tmp/img_analyzer_qt5_jhfzoofc/input/img_08_lena.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_08_lena_dg.bmp,ok,0.001407
6,img_08_lena,desenfoque_color,/tmp/img_analyzer_qt5_jhfzoofc/input/img_08_lena.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_08_lena_dc.bmp,ok,0.001638
6,img_09_sample_1280×853,inversion_vertical_grises,/tmp/img_analyzer_qt5_jhfzoofc/input/img_09_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_09_sample_1280×853_vg.bmp,ok,0.003195
6,img_09_sample_1280×853,inversion_vertical_color,/tmp/img_analyzer_qt5_jhfzoofc/input/img_09_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_09_sample_1280×853_vc.bmp,ok,0.001890
6,img_09_sample_1280×853,inversion_horizontal_grises,/tmp/img_analyzer_qt5_jhfzoofc/input/img_09_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_09_sample_1280×853_hg.bmp,ok,0.001618
6,img_09_sample_1280×853,inversion_horizontal_color,/tmp/img_analyzer_qt5_jhfzoofc/input/img_09_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_09_sample_1280×853_hc.bmp,ok,0.001625
6,img_09_sample_1280×853,desenfoque_grises,/tmp/img_analyzer_qt5_jhfzoofc/input/img_09_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_09_sample_1280×853_dg.bmp,ok,0.006468
6,img_09_sample_1280×853,desenfoque_color,/tmp/img_analyzer_qt5_jhfzoofc/input/img_09_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_09_sample_1280×853_dc.bmp,ok,0.013240
6,img_10_snail,inversion_vertical_grises,/tmp/img_analyzer_qt5_jhfzoofc/input/img_10_snail.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_10_snail_vg.bmp,ok,0.000322
6,img_10_snail,inversion_vertical_color,/tmp/img_analyzer_qt5_jhfzoofc/input/img_10_snail.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_10_snail_vc.bmp,ok,0.000369
6,img_10_snail,inversion_horizontal_grises,/tmp/img_analyzer_qt5_jhfzoofc/input/img_10_snail.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_10_snail_hg.bmp,ok,0.000305
6,img_10_snail,inversion_horizontal_color,/tmp/img_analyzer_qt5_jhfzoofc/input/img_10_snail.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_10_snail_hc.bmp,ok,0.000259
6,img_10_snail,desenfoque_grises,/tmp/img_analyzer_qt5_jhfzoofc/input/img_10_snail.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_10_snail_dg.bmp,ok,0.001397
6,img_10_snail,desenfoque_color,/tmp/img_analyzer_qt5_jhfzoofc/input/img_10_snail.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_10_snail_dc.bmp,ok,0.001221
6,img_01_1-bmp-sample-2_(1),inversion_vertical_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_vg.bmp,ok,0.024497
6,img_01_1-bmp-sample-2_(1),inversion_vertical_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_vc.bmp,ok,0.017393
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_hg.bmp,ok,0.017892
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_hc.bmp,ok,0.006583
6,img_01_1-bmp-sample-2_(1),desenfoque_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_dg.bmp,ok,0.525103
6,img_01_1-bmp-sample-2_(1),desenfoque_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_dc.bmp,ok,0.543064
6,img_02_barbara_gray,inversion_vertical_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_02_barbara_gray.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_barbara_gray_vg.bmp,ok,0.000800
6,img_02_barbara_gray,inversion_vertical_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_02_barbara_gray.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_barbara_gray_vc.bmp,ok,0.000596
6,img_02_barbara_gray,inversion_horizontal_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_02_barbara_gray.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_barbara_gray_hg.bmp,ok,0.000455
6,img_02_barbara_gray,inversion_horizontal_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_02_barbara_gray.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_barbara_gray_hc.bmp,ok,0.000495
6,img_02_barbara_gray,desenfoque_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_02_barbara_gray.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_barbara_gray_dg.bmp,ok,0.036130
6,img_02_barbara_gray,desenfoque_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_02_barbara_gray.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_barbara_gray_dc.bmp,ok,0.036124
6,img_03_blue-bmp-32-bit,inversion_vertical_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_03_blue-bmp-32-bit.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_blue-bmp-32-bit_vg.bmp,ok,0.000679
6,img_03_blue-bmp-32-bit,inversion_vertical_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_03_blue-bmp-32-bit.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_blue-bmp-32-bit_vc.bmp,ok,0.000639
6,img_03_blue-bmp-32-bit,inversion_horizontal_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_03_blue-bmp-32-bit.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_blue-bmp-32-bit_hg.bmp,ok,0.001008
6,img_03_blue-bmp-32-bit,inversion_horizontal_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_03_blue-bmp-32-bit.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_blue-bmp-32-bit_hc.bmp,ok,0.000618
6,img_03_blue-bmp-32-bit,desenfoque_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_03_blue-bmp-32-bit.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_blue-bmp-32-bit_dg.bmp,ok,0.041222
6,img_03_blue-bmp-32-bit,desenfoque_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_03_blue-bmp-32-bit.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_blue-bmp-32-bit_dc.bmp,ok,0.036812
6,img_04_bmp_24,inversion_vertical_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_04_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_04_bmp_24_vg.bmp,ok,0.000196
6,img_04_bmp_24,inversion_vertical_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_04_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_04_bmp_24_vc.bmp,ok,0.000432
6,img_04_bmp_24,inversion_horizontal_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_04_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_04_bmp_24_hg.bmp,ok,0.000150
6,img_04_bmp_24,inversion_horizontal_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_04_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_04_bmp_24_hc.bmp,ok,0.000366
6,img_04_bmp_24,desenfoque_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_04_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_04_bmp_24_dg.bmp,ok,0.005847
6,img_04_bmp_24,desenfoque_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_04_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_04_bmp_24_dc.bmp,ok,0.005521
6,img_05_convertico-coffee-bean-24-bit-bmp,inversion_vertical_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_05_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_05_convertico-coffee-bean-24-bit-bmp_vg.bmp,ok,0.005404
6,img_05_convertico-coffee-bean-24-bit-bmp,inversion_vertical_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_05_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_05_convertico-coffee-bean-24-bit-bmp_vc.bmp,ok,0.003791
6,img_05_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_05_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_05_convertico-coffee-bean-24-bit-bmp_hg.bmp,ok,0.004700
6,img_05_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_05_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_05_convertico-coffee-bean-24-bit-bmp_hc.bmp,ok,0.010002
6,img_05_convertico-coffee-bean-24-bit-bmp,desenfoque_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_05_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_05_convertico-coffee-bean-24-bit-bmp_dg.bmp,ok,0.221680
6,img_05_convertico-coffee-bean-24-bit-bmp,desenfoque_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_05_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_05_convertico-coffee-bean-24-bit-bmp_dc.bmp,ok,0.217046
6,img_06_dots,inversion_vertical_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_06_dots.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_06_dots_vg.bmp,ok,0.002183
6,img_06_dots,inversion_vertical_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_06_dots.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_06_dots_vc.bmp,ok,0.001795
6,img_06_dots,inversion_horizontal_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_06_dots.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_06_dots_hg.bmp,ok,0.001137
6,img_06_dots,inversion_horizontal_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_06_dots.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_06_dots_hc.bmp,ok,0.001298
6,img_06_dots,desenfoque_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_06_dots.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_06_dots_dg.bmp,ok,0.030934
6,img_06_dots,desenfoque_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_06_dots.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_06_dots_dc.bmp,ok,0.029956
6,img_07_greenland_grid_velo,inversion_vertical_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_07_greenland_grid_velo.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_07_greenland_grid_velo_vg.bmp,ok,0.001400
6,img_07_greenland_grid_velo,inversion_vertical_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_07_greenland_grid_velo.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_07_greenland_grid_velo_vc.bmp,ok,0.002241
6,img_07_greenland_grid_velo,inversion_horizontal_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_07_greenland_grid_velo.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_07_greenland_grid_velo_hg.bmp,ok,0.001256
6,img_07_greenland_grid_velo,inversion_horizontal_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_07_greenland_grid_velo.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_07_greenland_grid_velo_hc.bmp,ok,0.003182
6,img_07_greenland_grid_velo,desenfoque_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_07_greenland_grid_velo.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_07_greenland_grid_velo_dg.bmp,ok,0.144997
6,img_07_greenland_grid_velo,desenfoque_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_07_greenland_grid_velo.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_07_greenland_grid_velo_dc.bmp,ok,0.145923
6,img_08_lena,inversion_vertical_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_08_lena.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_08_lena_vg.bmp,ok,0.000532
6,img_08_lena,inversion_vertical_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_08_lena.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_08_lena_vc.bmp,ok,0.000420
6,img_08_lena,inversion_horizontal_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_08_lena.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_08_lena_hg.bmp,ok,0.000545
6,img_08_lena,inversion_horizontal_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_08_lena.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_08_lena_hc.bmp,ok,0.000939
6,img_08_lena,desenfoque_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_08_lena.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_08_lena_dg.bmp,ok,0.037934
6,img_08_lena,desenfoque_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_08_lena.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_08_lena_dc.bmp,ok,0.037777
6,img_09_sample_1280×853,inversion_vertical_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_09_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_09_sample_1280×853_vg.bmp,ok,0.001644
6,img_09_sample_1280×853,inversion_vertical_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_09_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_09_sample_1280×853_vc.bmp,ok,0.001633
6,img_09_sample_1280×853,inversion_horizontal_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_09_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_09_sample_1280×853_hg.bmp,ok,0.007713
6,img_09_sample_1280×853,inversion_horizontal_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_09_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_09_sample_1280×853_hc.bmp,ok,0.003212
6,img_09_sample_1280×853,desenfoque_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_09_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_09_sample_1280×853_dg.bmp,ok,0.165853
6,img_09_sample_1280×853,desenfoque_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_09_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_09_sample_1280×853_dc.bmp,ok,0.155844
6,img_10_snail,inversion_vertical_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_10_snail.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_10_snail_vg.bmp,ok,0.000259
6,img_10_snail,inversion_vertical_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_10_snail.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_10_snail_vc.bmp,ok,0.000288
6,img_10_snail,inversion_horizontal_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_10_snail.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_10_snail_hg.bmp,ok,0.000185
6,img_10_snail,inversion_horizontal_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_10_snail.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_10_snail_hc.bmp,ok,0.000213
6,img_10_snail,desenfoque_grises,/tmp/img_analyzer_qt5_j23hkcwl/input/img_10_snail.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_10_snail_dg.bmp,ok,0.008926
6,img_10_snail,desenfoque_color,/tmp/img_analyzer_qt5_j23hkcwl/input/img_10_snail.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_10_snail_dc.bmp,ok,0.010767
2,blue-bmp-32-bit,inversion_horizontal_grises,input/blue-bmp-32-bit.bmp,output/2_threads/blue-bmp-32-bit_hg.bmp,ok,0.000657
2,blue-bmp-32-bit,inversion_vertical_grises,input/blue-bmp-32-bit.bmp,output/2_threads/blue-bmp-32-bit_vg.bmp,ok,0.000853
2,convertico-coffee-bean-24-bit-bmp,inversion_horizontal_grises,input/convertico-coffee-bean-24-bit-bmp.bmp,output/2_threads/convertico-coffee-bean-24-bit-bmp_hg.bmp,ok,0.006434
2,convertico-coffee-bean-24-bit-bmp,inversion_vertical_grises,input/convertico-coffee-bean-24-bit-bmp.bmp,output/2_threads/convertico-coffee-bean-24-bit-bmp_vg.bmp,ok,0.018026
2,sample_1280×853,inversion_horizontal_grises,input/sample_1280×853.bmp,output/2_threads/sample_1280×853_hg.bmp,ok,0.003300
2,sample_1280×853,inversion_vertical_grises,input/sample_1280×853.bmp,output/2_threads/sample_1280×853_vg.bmp,ok,0.004685
2,blue-bmp-32-bit,inversion_horizontal_grises,input/blue-bmp-32-bit.bmp,output/2_threads/blue-bmp-32-bit_hg.bmp,ok,0.004106
2,blue-bmp-32-bit,inversion_vertical_grises,input/blue-bmp-32-bit.bmp,output/2_threads/blue-bmp-32-bit_vg.bmp,ok,0.001837
2,convertico-coffee-bean-24-bit-bmp,inversion_horizontal_grises,input/convertico-coffee-bean-24-bit-bmp.bmp,output/2_threads/convertico-coffee-bean-24-bit-bmp_hg.bmp,ok,0.013192
2,convertico-coffee-bean-24-bit-bmp,inversion_vertical_grises,input/convertico-coffee-bean-24-bit-bmp.bmp,output/2_threads/convertico-coffee-bean-24-bit-bmp_vg.bmp,ok,0.015166
2,sample_1280×853,inversion_horizontal_grises,input/sample_1280×853.bmp,output/2_threads/sample_1280×853_hg.bmp,ok,0.004246
2,sample_1280×853,inversion_vertical_grises,input/sample_1280×853.bmp,output/2_threads/sample_1280×853_vg.bmp,ok,0.005395
2,blue-bmp-32-bit,inversion_horizontal_grises,input/blue-bmp-32-bit.bmp,output/2_threads/blue-bmp-32-bit_hg.bmp,ok,0.002349
2,convertico-coffee-bean-24-bit-bmp,inversion_horizontal_grises,input/convertico-coffee-bean-24-bit-bmp.bmp,output/2_threads/convertico-coffee-bean-24-bit-bmp_hg.bmp,ok,0.005782
2,sample_1280×853,inversion_horizontal_grises,input/sample_1280×853.bmp,output/2_threads/sample_1280×853_hg.bmp,ok,0.002821
2,blue-bmp-32-bit,inversion_horizontal_grises,input/blue-bmp-32-bit.bmp,output/2_threads/blue-bmp-32-bit_hg.bmp,ok,0.003496
2,convertico-coffee-bean-24-bit-bmp,inversion_horizontal_grises,input/convertico-coffee-bean-24-bit-bmp.bmp,output/2_threads/convertico-coffee-bean-24-bit-bmp_hg.bmp,ok,0.008685
2,sample_1280×853,inversion_horizontal_grises,input/sample_1280×853.bmp,output/2_threads/sample_1280×853_hg.bmp,ok,0.003224
